OrderID;Bestelldatum;Lieferdatum;CustomerID;ProductID;SalesRepID;Menge;Einzelpreis;Rabatt;Status;Kanal
O00964;2024-03-12;2024-03-26;K0379;P0074;SR011;3;699.45;0.2;Storniert;Partner
O00965;2024-12-27;2025-01-09;K0041;P0042;SR007;10;988.3;0.15;Abgeschlossen;Online
O00966;05.12.2023;2023-12-14;K0302;P0029;SR010;2;1736.55;0.1;Storniert;Online
O00967;2024-11-28;2024-12-03;K0014;P0083;SR020;5;411.89;0.0;Abgeschlossen;Telefon
O00968;20/09/2023;2023-10-01;K0115;P0001;SR008;5;792.01;0.1;Abgeschlossen;Außendienst
O00969;2024-12-04;2024-12-18;K0085;P0007;SR009;2;1887.4;0.0;In Bearbeitung;Online
O00970;03.11.2023;2023-11-07;K0233;P0014;SR014;2;1231.77;0.15;In Bearbeitung;Telefon
O00971;2023-10-12;;K0122;P0055;SR017;2;119.15;0.0;Storniert;Außendienst
O00972;2022-12-30;2023-01-07;K0045;P0005;SR013;2;151.15;0.05;Abgeschlossen;Telefon
O00973;2023-07-11;2023-07-17;K0388;P0062;SR001;3;239.63;0.1;Abgeschlossen;Online
O00974;30/04/2022;2022-05-06;K0398;P0055;SR019;2;113.03;0.1;Abgeschlossen;Online
O00975;27.07.2023;2023-08-05;K0362;P0044;SR011;2;2063.26;0.0;Storniert;Außendienst
O00976;2022-09-01;2022-09-03;K0258;P0017;SR014;1;586.49;0.0;Storniert;Partner
O00977;21/04/2023;2023-04-23;K0191;P0082;SR010;1;58,06;0.15;In Bearbeitung;Außendienst
O00978;2024-09-11;2024-09-12;K0003;P0042;SR014;2;982.59;0.05;Abgeschlossen;Online
O00979;2024-10-01;2024-10-04;K0316;P0050;SR016;3;906.89;0.0;Abgeschlossen;Telefon
O00980;01/14/2022;2022-01-17;K0330;P0053;SR010;2;705.44;0.0;Abgeschlossen;Online
O00981;2022-10-01;2022-10-05;K0089;P0070;SR002;1;146,49;0.15;Abgeschlossen;Telefon
O00982;30.11.2024;2024-12-04;K0379;P0002;SR001;1;1488.59;0.05;Abgeschlossen;Telefon
O00983;2022-12-29;2023-01-11;K0362;P0012;SR016;1;961.04;0.0;Zurückgestellt;Telefon
O00984;2023-10-29;2023-11-01;K0080;P0074;SR005;2;741.37;0.05;Abgeschlossen;Partner
O00985;2024-06-19;2024-06-21;K0201;P0007;SR007;1;1923.72;0.0;Abgeschlossen;Außendienst
O00986;10/30/2023;2023-11-02;K0299;P0024;SR005;2;844.61;0.05;In Bearbeitung;Partner
O00987;13.09.2023;2023-09-17;K0168;P0085;SR001;1;790.15;0.0;Abgeschlossen;Partner
O00988;23.09.2023;2023-09-28;K0277;P0027;SR015;1;753.69;0.05;Storniert;Online
O00989;2023-06-19;2023-07-03;K0011;P0074;SR013;3;741.33;0.05;In Bearbeitung;Online
O00990;2023-01-18;2023-01-28;K0299;P0057;SR005;1;29.13;0.0;Storniert;Telefon
O00991;01.11.2023;2023-11-04;K0058;P0028;SR020;2;614.48;0.0;Abgeschlossen;Außendienst
O00992;2023-01-21;;K0187;P0051;SR002;1;878.84;0.0;In Bearbeitung;Außendienst
O00993;2023-03-08;2023-03-20;K0292;P0057;SR014;2;30,1;0.0;Abgeschlossen;Telefon
O00994;2022-02-05;2022-02-10;K0385;P0006;SR006;1;1101.0;0.0;Abgeschlossen;Außendienst
O00995;2022-07-11;2022-07-12;K0178;P0021;SR007;2;130.02;0.15;Storniert;Außendienst
O00996;2024-11-13;;K0102;P0062;SR012;3;248.83;0.05;Zurückgestellt;Online
O00997;03/25/2024;2024-03-26;K0312;P0015;SR010;2;287.51;0.0;Storniert;Partner
O00998;2022-04-20;2022-04-22;K0386;P0085;SR009;2;728.78;0.0;Abgeschlossen;Online
O00999;06.10.2022;2022-10-18;K0370;P0005;SR019;2;144.41;0.0;Abgeschlossen;Partner
O01000;02.06.2024;2024-06-09;K0151;P0074;SR010;2;733.06;0.0;Storniert;Außendienst
O01001;2022-07-25;2022-07-27;K0392;P0037;SR008;3;474.52;0.05;Abgeschlossen;Online
O01002;2024-02-09;;K0069;P0020;SR011;3;138.57;0.1;Zurückgestellt;Online
O01003;2023-03-16;2023-03-28;K0380;P0084;SR002;2;302.28;0.05;Abgeschlossen;Online
O01004;26.01.2023;2023-02-02;K0061;P0019;SR014;2;1692.68;0.0;In Bearbeitung;Online
O01005;2022-10-16;2022-10-24;K0039;P0020;SR003;1;140.97;0.0;Abgeschlossen;Telefon
O01006;02/06/2024;2024-06-09;K0032;P0057;SR003;1;29.66;0.0;Abgeschlossen;Außendienst
O01007;2023-03-31;2023-04-12;K0134;P0021;SR003;1;131.12;0.0;Abgeschlossen;Partner
O01008;2024-01-25;2024-02-01;K0394;P0082;SR018;1;53.52;0.0;Abgeschlossen;Partner
O01009;09.09.2024;2024-09-23;K0089;P0032;SR012;3;588.96;0.0;Abgeschlossen;Telefon
O01010;01/03/2023;2023-03-02;K0264;P0016;SR003;2;311.21;0.0;Abgeschlossen;Online
O01011;2022-01-27;2022-02-05;K0217;P0067;SR004;2;190.9;0.0;Abgeschlossen;Partner
O01012;2023-02-05;;K0032;P0060;SR003;1;95.99;0.0;Abgeschlossen;Online
O01013;2024-10-04;2024-10-09;K0185;P0068;SR011;1;254.78;0.0;Abgeschlossen;Telefon
O01014;2024-05-22;2024-06-03;K0347;P0046;SR020;1;2255.67;0.0;Abgeschlossen;Online
O01015;2022-11-17;2022-12-01;K0103;P0078;SR017;5;2171.94;0.1;Storniert;Telefon
O01016;10/11/2022;2022-10-23;K0033;P0068;SR010;1;253.28;0.0;Abgeschlossen;Online
O01017;2022-04-14;2022-04-22;K0013;P0009;SR003;2;3193.35;0.0;Abgeschlossen;Außendienst
O01018;2022-01-07;2022-01-13;K0283;P0009;SR011;10;3173.93;0.1;Abgeschlossen;Telefon
O01019;2024-03-19;2024-04-01;K0153;P0083;SR018;10;415.18;0.05;Abgeschlossen;Telefon
O01020;2022-07-29;2022-08-05;K0196;P0078;SR014;10;2010.73;0.0;Zurückgestellt;Telefon
O01021;01/10/2023;2023-01-14;K0090;P0042;SR017;10;1006.75;0.05;Abgeschlossen;Partner
O01022;05/12/2022;2022-12-12;K0008;P0009;SR011;10;3198.41;0.0;Abgeschlossen;Telefon
O01023;23/04/2022;2022-05-07;K0055;P0012;SR019;2;918.91;0.1;Abgeschlossen;Online
O01024;2024-11-16;2024-11-26;K0043;P0031;SR013;10;84,71;0.15;Storniert;Online
O01025;2024-11-06;2024-11-07;K0276;P0065;SR013;3;2777.82;0.15;Storniert;Online
O01026;2024-06-20;2024-06-29;K0232;P0046;SR007;5;2376.24;0.0;Abgeschlossen;Telefon
O01027;2023-01-22;2023-01-29;K0342;P0012;SR008;1;955.16;0.1;Abgeschlossen;Partner
O01028;17.05.2024;2024-05-26;K0303;P0035;SR010;1;1019.55;0.0;Storniert;Außendienst
O01029;2023-12-28;2024-01-01;K0026;P0035;SR005;1;1025.96;0.1;Abgeschlossen;Online
O01030;25.09.2024;2024-09-30;K0329;P0032;SR006;3;607.2;0.0;In Bearbeitung;Online
O01031;2023-01-08;2023-01-13;K0338;P0083;SR016;5;426.94;0.05;Abgeschlossen;Telefon
O01032;2022-02-22;2022-02-27;K0136;P0079;SR020;1;1066.42;0.0;Abgeschlossen;Online
O01033;2024-04-12;2024-04-17;K0183;P0075;SR007;1;107.52;0.05;In Bearbeitung;Online
O01034;2024-06-11;2024-06-14;K0257;P0030;SR001;1;32,81;0.2;Abgeschlossen;Telefon
O01035;06/01/2022;2022-06-05;K0033;P0012;SR015;1;1002.69;0.2;Abgeschlossen;Außendienst
O01036;2022-08-10;2022-08-14;K0084;P0027;SR020;2;772.26;0.0;Zurückgestellt;Online
O01037;2022-02-14;2022-02-17;K0049;P0052;SR011;10;992.24;0.0;Abgeschlossen;Telefon
O01038;27.02.2022;2022-03-12;K0099;P0038;SR013;1;86.07;0.1;Abgeschlossen;Partner
O01039;06.01.2022;2022-01-20;K0065;P0034;SR003;3;308.65;0.0;Abgeschlossen;Telefon
O01040;2024-03-18;2024-03-29;K0116;P0042;SR007;1;982.25;0.05;Abgeschlossen;Partner
O01041;2023-10-01;2023-10-10;K0357;P0080;SR017;1;531.01;0.0;Abgeschlossen;Online
O01042;2023-01-05;2023-01-06;K0057;P0016;SR009;3;329.48;0.0;Storniert;Partner
O01043;2022-05-07;2022-05-11;K0243;P0011;SR017;2;176.66;0.1;Abgeschlossen;Online
O01044;03.11.2023;2023-11-09;K0065;P0013;SR013;1;190.11;0.0;Abgeschlossen;Telefon
O01045;2022-04-07;2022-04-12;K0298;P0033;SR006;10;1189.3;0.0;Storniert;Partner
O01046;2024-06-11;2024-06-16;K0211;P0007;SR014;3;2015.35;0.0;Storniert;Telefon
O01047;24/09/2023;2023-10-07;K0015;P0074;SR018;1;741.78;0.1;Abgeschlossen;Online
O01048;2023-01-13;2023-01-26;K0208;P0049;SR007;2;783,43;0.0;Abgeschlossen;Telefon
O01049;2023-01-18;2023-01-20;K0356;P0055;SR009;1;119.27;0.1;Abgeschlossen;Partner
O01050;18/05/2022;;K0206;P0018;SR015;1;223.98;0.2;Abgeschlossen;Partner
O01051;03.05.2022;2022-05-04;K0129;P0069;SR017;10;61.8;0.0;Abgeschlossen;Online
O01052;2022-12-21;2022-12-31;K0066;P0026;SR005;5;90.44;0.1;Abgeschlossen;Außendienst
O01053;20/05/2024;2024-05-22;K0210;P0034;SR010;1;309.26;0.0;Abgeschlossen;Außendienst
O01054;2024-12-26;2024-12-27;K0221;P0045;SR018;1;278.61;0.0;Zurückgestellt;Partner
O01055;2024-10-28;2024-11-03;K0344;P0072;SR007;1;2694.29;0.2;Abgeschlossen;Außendienst
O01056;25.11.2023;2023-12-07;K0189;P0037;SR016;1;483.7;0.0;Storniert;Online
O01057;23.06.2022;2022-07-01;K0395;P0069;SR017;3;66.67;0.0;Abgeschlossen;Telefon
O01058;2022-12-14;2022-12-28;K0016;P0025;SR018;1;1773.14;0.05;Abgeschlossen;Außendienst
O01059;2023-11-05;2023-11-17;K0127;P0006;SR015;1;1125.61;0.1;Abgeschlossen;Außendienst
O01060;16.04.2023;;K0320;P0030;SR013;3;35.23;0.1;In Bearbeitung;Telefon
O01061;2024-11-19;2024-11-21;K0243;P0065;SR012;1;2566.04;0.0;Storniert;Partner
O01062;16.05.2022;2022-05-24;K0273;P0027;SR011;1;758.15;0.05;Abgeschlossen;Außendienst
O01063;2022-09-10;2022-09-13;K0343;P0042;SR008;10;991.19;0.0;Abgeschlossen;Online
O01064;2022-05-05;2022-05-10;K0301;P0068;SR009;1;267.09;0.0;Abgeschlossen;Online
O01065;03/07/2022;2022-07-17;K0193;P0030;SR002;2;34.84;0.0;Abgeschlossen;Online
O01066;2022-11-30;2022-12-09;K0333;P0029;SR020;2;1736.73;0.2;Zurückgestellt;Außendienst
O01067;2022-12-20;2022-12-29;K0081;P0073;SR006;5;259.37;0.05;Abgeschlossen;Online
O01068;05.01.2022;2022-01-06;K0095;P0030;SR007;2;33.87;0.0;Abgeschlossen;Online
O01069;07.09.2022;2022-09-08;K0286;P0062;SR017;3;231.57;0.0;Abgeschlossen;Online
O01070;2022-06-24;2022-07-04;K0149;P0041;SR007;1;92.84;0.0;In Bearbeitung;Partner
O01071;2022-07-20;;K0159;P0053;SR015;2;723.07;0.0;In Bearbeitung;Partner
O01072;2024-06-15;2024-06-29;K0143;P0043;SR018;1;38.72;0.0;Zurückgestellt;Außendienst
O01073;2024-01-30;2024-02-04;K0007;P0083;SR020;2;417.85;0.15;Storniert;Partner
O01074;2023-07-05;2023-07-18;K0166;P0013;SR020;1;202.25;0.0;Abgeschlossen;Online
O01075;2024-12-30;2025-01-11;K0284;P0019;SR018;2;1628.56;0.05;In Bearbeitung;Telefon
O01076;2024-08-25;2024-09-03;K0267;P0082;SR002;2;55.87;0.05;Abgeschlossen;Online
O01077;02/12/2024;2024-02-13;K0233;P0010;SR019;1;931.75;0.0;Abgeschlossen;Außendienst
O01078;18/02/2024;2024-02-19;K0324;P0067;SR009;1;200.35;0.1;Zurückgestellt;Telefon
O01079;2024-11-11;2024-11-17;K0237;P0047;SR011;1;277.12;0.0;Abgeschlossen;Außendienst
O01080;2022-10-24;2022-10-29;K0095;P0010;SR002;2;968.98;0.0;Abgeschlossen;Online
O01081;2024-07-09;2024-07-10;K0263;P0076;SR004;5;2603.35;0.0;In Bearbeitung;Online
O01082;22.09.2024;2024-10-06;K0178;P0038;SR012;1;92.52;0.0;In Bearbeitung;Online
O01083;2022-04-12;2022-04-14;K0001;P0074;SR001;1;736.22;0.0;Abgeschlossen;Online
O01084;2024-10-27;2024-10-30;K0143;P0061;SR008;2;411.85;0.15;Abgeschlossen;Online
O01085;21/06/2023;2023-07-03;K0265;P0024;SR010;1;880.42;0.0;Storniert;Telefon
O01086;05/01/2022;2022-05-14;K0004;P0062;SR005;2;243.72;0.15;Abgeschlossen;Telefon
O01087;2023-10-08;2023-10-11;K0238;P0014;SR002;2;1191.51;0.0;Storniert;Partner
O01088;09.03.2022;2022-03-17;K0070;P0026;SR004;1;89.26;0.0;Zurückgestellt;Online
O01089;2023-11-02;2023-11-14;K0045;P0065;SR013;3;2557.71;0.05;Abgeschlossen;Telefon
O01090;2023-06-11;2023-06-16;K0212;P0045;SR010;3;267.66;0.05;Zurückgestellt;Außendienst
O01091;2022-06-19;2022-06-23;K0243;P0026;SR012;2;87.05;0.0;Abgeschlossen;Online
O01092;17.08.2024;2024-08-22;K0114;P0024;SR003;5;863.39;0.0;Abgeschlossen;Außendienst
O01093;04/10/2024;2024-04-24;K0078;P0054;SR004;2;269.94;0.0;Abgeschlossen;Telefon
O01094;2023-09-14;2023-09-17;K0154;P0070;SR009;1;151.05;0.1;Abgeschlossen;Außendienst
O01095;2022-04-19;2022-04-27;K0025;P0043;SR015;5;38.78;0.0;Abgeschlossen;Online
O01096;2022-01-20;;K0082;P0027;SR009;5;772,84;0.0;Abgeschlossen;Telefon
O01097;2022-07-24;2022-07-26;K0308;P0014;SR009;1;1249.43;0.0;Abgeschlossen;Außendienst
O01098;21.04.2022;2022-05-02;K0361;P0057;SR020;1;29.04;0.05;Abgeschlossen;Online
O01099;01/02/2022;2022-01-04;K0358;P0011;SR006;1;178,89;0.1;Storniert;Online
O01100;2023-10-17;2023-10-19;K0214;P0007;SR005;3;2015.17;0.15;Abgeschlossen;Außendienst
O01101;2022-03-07;2022-03-15;K0226;P0082;SR015;10;55.91;0.1;In Bearbeitung;Außendienst
O01102;2022-02-27;2022-03-03;K0182;P0076;SR013;3;2387.04;0.2;Abgeschlossen;Außendienst
O01103;08/31/2022;2022-09-01;K0370;P0002;SR009;1;1462.12;0.0;Abgeschlossen;Telefon
O01104;12.07.2022;2022-07-16;K0037;P0070;SR013;1;146.62;0.15;Zurückgestellt;Online
O01105;2022-10-28;2022-10-29;K0192;P0073;SR012;1;242.8;0.2;Abgeschlossen;Telefon
O01106;2022-05-31;2022-06-09;K0220;P0071;SR005;1;600.36;0.1;Storniert;Partner
O01107;2023-08-15;2023-08-20;K0065;P0028;SR008;10;582.62;0.0;Abgeschlossen;Telefon
O01108;2022-01-17;2022-01-21;K0081;P0043;SR011;1;36.14;0.0;Zurückgestellt;Online
O01109;2023-06-06;2023-06-09;K0147;P0014;SR018;2;1268.65;0.05;In Bearbeitung;Online
O01110;07.03.2022;;K0049;P0009;SR001;5;3292.04;0.05;Abgeschlossen;Online
O01111;13/05/2023;2023-05-14;K0212;P0066;SR015;5;893.59;0.0;Abgeschlossen;Online
O01112;2023-11-16;2023-11-29;K0348;P0043;SR019;2;39.1;0.0;Abgeschlossen;Telefon
O01113;2023-10-01;2023-10-04;K0378;P0076;SR020;1;2585.79;0.0;In Bearbeitung;Online
O01114;2024-12-02;2024-12-05;K0235;P0048;SR013;1;1224.45;0.0;Abgeschlossen;Online
O01115;2022-01-13;2022-01-16;K0177;P0021;SR008;2;130.03;0.05;Abgeschlossen;Außendienst
O01116;2022-01-09;2022-01-20;K0269;P0016;SR018;1;301.59;0.0;Abgeschlossen;Telefon
O01117;07.08.2024;2024-08-19;K0374;P0076;SR013;1;2547.68;0.0;Abgeschlossen;Außendienst
O01118;2022-05-18;2022-05-27;K0122;P0062;SR007;2;230.73;0.15;Abgeschlossen;Online
O01119;2024-11-18;2024-11-21;K0160;P0007;SR002;3;1866.8;0.0;Abgeschlossen;Telefon
O01120;02/05/2022;2022-05-07;K0118;P0018;SR010;1;240.16;0.05;In Bearbeitung;Partner
O01121;2023-02-06;;K0034;P0054;SR011;1;286.59;0.0;Abgeschlossen;Online
O01122;26.09.2022;2022-09-29;K0357;P0020;SR007;1;147,96;0.0;Storniert;Online
O01123;05.05.2024;2024-05-11;K0398;P0017;SR004;1;590.28;0.0;Zurückgestellt;Online
O01124;2023-12-30;2024-01-06;K0226;P0059;SR020;1;336.24;0.0;Abgeschlossen;Online
O01125;04/09/2023;2023-09-11;K0213;P0010;SR018;1;1022,02;0.05;Zurückgestellt;Online
O01126;2022-05-17;2022-05-27;K0127;P0070;SR015;1;145.93;0.1;Abgeschlossen;Online
O01127;2024-05-05;2024-05-19;K0188;P0052;SR011;1;1011.94;0.15;Abgeschlossen;Online
O01128;01/12/2024;2024-01-18;K0293;P0066;SR018;2;957.93;0.1;Abgeschlossen;Online
O01129;2023-04-06;2023-04-16;K0101;P0040;SR009;1;276.0;0.0;Abgeschlossen;Online
O01130;2022-10-28;2022-11-02;K0061;P0012;SR014;1;929.52;0.1;Abgeschlossen;Außendienst
O01131;2024-12-29;2025-01-10;K0078;P0013;SR004;10;208.96;0.05;In Bearbeitung;Partner
O01132;24/06/2023;2023-06-28;K0160;P0011;SR017;1;167.51;0.0;Zurückgestellt;Partner
O01133;2024-01-17;2024-01-26;K0096;P0047;SR004;1;289.96;0.15;Abgeschlossen;Außendienst
O01134;2024-04-10;2024-04-11;K0188;P0068;SR016;2;261.55;0.0;In Bearbeitung;Partner
O01135;2023-07-04;2023-07-16;K0170;P0059;SR016;5;339.54;0.15;Abgeschlossen;Online
O01136;2024-10-26;2024-11-02;K0139;P0051;SR020;1;831.53;0.0;Abgeschlossen;Online
O01137;2023-09-20;2023-09-29;K0005;P0074;SR012;1;740.28;0.05;Abgeschlossen;Partner
O01138;2023-05-06;2023-05-07;K0229;P0024;SR003;10;808.52;0.0;In Bearbeitung;Partner
O01139;2023-02-05;2023-02-09;K0147;P0007;SR013;1;1915.67;0.0;In Bearbeitung;Partner
O01140;2023-03-27;2023-04-07;K0232;P0073;SR017;1;265.7;0.05;Abgeschlossen;Telefon
O01141;2022-10-18;2022-10-20;K0272;P0046;SR007;2;2354.36;0.15;Abgeschlossen;Online
O01142;2024-06-05;2024-06-14;K0337;P0036;SR006;1;181.01;0.05;Abgeschlossen;Online
O01143;2024-12-19;2024-12-26;K0084;P0083;SR005;5;422.61;0.0;Abgeschlossen;Telefon
O01144;2023-02-04;;K0166;P0053;SR010;1;658.81;0.1;Storniert;Telefon
O01145;2022-02-20;2022-02-26;K0225;P0069;SR002;2;68.09;0.0;Storniert;Telefon
O01146;2023-10-17;2023-10-25;K0034;P0040;SR006;5;261.66;0.0;Abgeschlossen;Partner
O01147;09.10.2024;2024-10-12;K0112;P0051;SR005;1;830.63;0.05;Abgeschlossen;Online
O01148;2024-09-19;2024-10-02;K0370;P0004;SR009;1;206.35;0.05;In Bearbeitung;Partner
O01149;2024-06-25;2024-06-29;K0076;P0022;SR008;1;135.29;0.05;Abgeschlossen;Online
O01150;2022-09-22;2022-09-26;K0114;P0046;SR008;1;2331.49;0.0;Abgeschlossen;Partner
O01151;2024-10-16;2024-10-29;K0262;P0024;SR017;3;864.75;0.1;Abgeschlossen;Online
O01152;01.04.2023;2023-04-10;K0203;P0013;SR014;2;193.61;0.0;Storniert;Außendienst
O01153;04/04/2024;2024-04-12;K0363;P0034;SR012;1;312.4;0.0;Zurückgestellt;Partner
O01154;2022-08-06;2022-08-19;K0073;P0021;SR004;1;129.84;0.05;Abgeschlossen;Außendienst
O01155;2023-01-01;2023-01-13;K0351;P0081;SR006;1;908.69;0.1;Abgeschlossen;Partner
O01156;17.05.2023;2023-05-19;K0200;P0032;SR019;1;577,14;0.0;In Bearbeitung;Online
O01157;2023-09-17;2023-09-30;K0343;P0041;SR008;2;89.73;0.15;Abgeschlossen;Außendienst
O01158;2023-04-15;2023-04-25;K0261;P0037;SR017;1;459.72;0.0;In Bearbeitung;Außendienst
O01159;2022-05-18;2022-05-24;K0292;P0010;SR009;10;955.76;0.0;In Bearbeitung;Außendienst
O01160;2023-03-10;2023-03-20;K0292;P0012;SR019;2;950.77;0.0;Abgeschlossen;Online
O01161;2022-05-26;2022-06-05;K0223;P0021;SR002;1;129.59;0.05;Abgeschlossen;Online
O01162;2024-08-05;2024-08-14;K0367;P0056;SR020;1;151.14;0.2;Abgeschlossen;Online
O01163;2022-09-28;2022-10-06;K0119;P0011;SR010;2;163.88;0.2;Abgeschlossen;Partner
O01164;2023-05-01;2023-05-15;K0279;P0054;SR013;1;286.7;0.05;Storniert;Außendienst
O01165;2023-09-25;;K0323;P0049;SR014;2;838.45;0.05;Abgeschlossen;Online
O01166;2022-02-18;2022-03-03;K0301;P0009;SR014;3;3242,44;0.0;Abgeschlossen;Außendienst
O01167;2024-05-11;2024-05-20;K0026;P0001;SR010;1;765.41;0.1;Abgeschlossen;Online
O01168;2023-02-17;2023-02-24;K0159;P0012;SR020;1;1011.81;0.0;Abgeschlossen;Online
O01169;2022-03-19;2022-03-29;K0113;P0061;SR009;10;399.07;0.05;Zurückgestellt;Telefon
O01170;2024-02-18;2024-02-22;K0333;P0046;SR010;1;2336.45;0.0;Abgeschlossen;Online
O01171;23.05.2024;2024-05-28;K0237;P0053;SR006;1;676.18;0.0;Abgeschlossen;Außendienst
O01172;2023-07-31;2023-08-07;K0314;P0051;SR012;1;896.95;0.1;Storniert;Partner
O01173;18/09/2023;2023-09-28;K0364;P0033;SR003;2;1180.08;0.0;Abgeschlossen;Außendienst
O01174;2023-04-09;2023-04-19;K0297;P0058;SR011;5;270.45;0.0;Abgeschlossen;Außendienst
O01175;2024-10-22;2024-10-29;K0025;P0076;SR015;2;2555.89;0.0;Abgeschlossen;Außendienst
O01176;2023-05-26;2023-05-29;K0299;P0035;SR005;1;1036.3;0.05;Abgeschlossen;Außendienst
O01177;2023-09-10;2023-09-24;K0023;P0062;SR014;1;242.1;0.1;Abgeschlossen;Telefon
O01178;2022-01-21;2022-01-22;K0065;P0005;SR008;2;149,0;0.0;Abgeschlossen;Außendienst
O01179;07.08.2022;2022-08-10;K0015;P0019;SR013;1;1747.33;0.0;Abgeschlossen;Online
O01180;2024-08-23;2024-08-24;K0170;P0075;SR011;1;110.78;0.15;Abgeschlossen;Partner
O01181;2023-11-02;2023-11-09;K0153;P0025;SR013;1;1687.83;0.0;Abgeschlossen;Partner
O01182;2022-03-10;2022-03-24;K0209;P0021;SR009;1;131.7;0.0;Abgeschlossen;Online
O01183;30.10.2024;2024-11-11;K0366;P0075;SR019;3;106.37;0.1;In Bearbeitung;Online
O01184;2023-07-29;2023-08-05;K0334;P0041;SR008;10;89.77;0.1;Abgeschlossen;Außendienst
O01185;21/01/2023;2023-01-22;K0033;P0060;SR015;3;94.14;0.0;In Bearbeitung;Außendienst
O01186;2024-05-14;2024-05-21;K0287;P0079;SR015;1;1096.75;0.15;Storniert;Online
O01187;2022-01-20;;K0079;P0080;SR009;1;514.71;0.0;Abgeschlossen;Online
O01188;19/05/2022;2022-05-31;K0210;P0060;SR020;2;97.78;0.0;Storniert;Online
O01189;2023-10-08;2023-10-12;K0245;P0079;SR012;1;1090.2;0.0;Abgeschlossen;Partner
O01190;2024-09-25;2024-09-28;K0298;P0072;SR011;1;2684,91;0.2;Abgeschlossen;Online
O01191;19.07.2024;2024-07-31;K0298;P0003;SR001;1;152.39;0.0;Storniert;Online
O01192;28.07.2022;2022-08-11;K0133;P0085;SR018;2;774.51;0.0;Abgeschlossen;Online
O01193;2024-03-02;2024-03-08;K0094;P0034;SR004;1;331.91;0.0;In Bearbeitung;Telefon
O01194;11.10.2023;;K0033;P0024;SR010;10;862.65;0.0;Abgeschlossen;Telefon
O01195;2024-09-21;2024-09-25;K0372;P0019;SR009;1;1731,42;0.0;Abgeschlossen;Online
O01196;28/04/2023;2023-05-10;K0272;P0059;SR002;2;332.17;0.15;Abgeschlossen;Außendienst
O01197;2023-08-20;;K0233;P0007;SR019;2;1878.97;0.0;Abgeschlossen;Partner
O01198;2022-08-13;2022-08-21;K0092;P0077;SR013;1;450.02;0.15;In Bearbeitung;Online
O01199;2022-11-03;2022-11-06;K0011;P0047;SR013;1;282.46;0.05;Abgeschlossen;Partner
O01200;2023-02-19;2023-02-24;K0100;P0001;SR006;1;792.85;0.0;Abgeschlossen;Telefon
O01201;2024-08-09;2024-08-10;K0170;P0002;SR011;1;1514.7;0.05;In Bearbeitung;Außendienst
O01202;2024-10-14;2024-10-19;K0161;P0025;SR019;5;1718.12;0.05;Abgeschlossen;Partner
O01203;15/07/2024;2024-07-23;K0120;P0035;SR006;3;963.1;0.0;Abgeschlossen;Telefon
O01204;26/02/2022;2022-03-09;K0043;P0019;SR008;2;1628.28;0.05;Abgeschlossen;Online
O01205;07.11.2022;2022-11-17;K0211;P0028;SR004;3;601.87;0.0;Abgeschlossen;Telefon
O01206;2023-01-04;2023-01-05;K0210;P0023;SR015;1;36.59;0.05;Abgeschlossen;Außendienst
O01207;2022-03-24;2022-03-25;K0371;P0014;SR009;2;1292.31;0.05;Abgeschlossen;Außendienst
O01208;2024-02-02;2024-02-14;K0049;P0023;SR001;2;37.38;0.05;Abgeschlossen;Partner
O01209;01.08.2022;2022-08-14;K0206;P0039;SR005;2;213.29;0.0;Abgeschlossen;Partner
O01210;2024-03-06;2024-03-09;K0345;P0001;SR002;2;794.95;0.0;Abgeschlossen;Online
O01211;2023-08-01;2023-08-15;K0378;P0050;SR020;1;885.7;0.05;In Bearbeitung;Online
O01212;2023-01-02;2023-01-04;K0073;P0056;SR009;1;161.5;0.0;Abgeschlossen;Online
O01213;2022-07-04;2022-07-12;K0145;P0063;SR003;1;78.42;0.0;Abgeschlossen;Partner
O01214;18.11.2024;2024-11-30;K0050;P0084;SR008;2;298.88;0.0;Abgeschlossen;Telefon
O01215;2022-01-12;2022-01-18;K0362;P0001;SR001;2;764.99;0.0;Abgeschlossen;Partner
O01216;16.05.2023;2023-05-25;K0168;P0023;SR011;2;34.21;0.0;Abgeschlossen;Partner
O01217;2022-05-03;2022-05-11;K0338;P0073;SR001;2;245.46;0.0;Abgeschlossen;Online
O01218;02/22/2023;2023-02-26;K0106;P0065;SR019;1;2718.51;0.0;Abgeschlossen;Partner
O01219;2024-03-25;2024-04-02;K0385;P0052;SR006;1;949.09;0.1;Abgeschlossen;Online
O01220;2022-11-09;2022-11-11;K0081;P0026;SR006;3;93.05;0.0;Storniert;Telefon
O01221;2022-02-10;2022-02-17;K0271;P0062;SR015;1;236.26;0.05;Abgeschlossen;Telefon
O01222;2023-06-30;2023-07-04;K0004;P0082;SR005;2;55.77;0.0;Abgeschlossen;Telefon
O01223;2023-09-05;2023-09-11;K0304;P0054;SR006;1;287.96;0.2;In Bearbeitung;Online
O01224;2022-12-16;2022-12-26;K0205;P0069;SR018;2;62.31;0.0;Abgeschlossen;Telefon
O01225;2023-04-03;2023-04-13;K0084;P0044;SR015;1;2107.87;0.1;In Bearbeitung;Partner
O01226;2022-10-20;2022-11-02;K0228;P0035;SR018;1;1045,7;0.0;In Bearbeitung;Telefon
O01227;2023-09-21;2023-10-02;K0002;P0071;SR018;1;605.85;0.05;Abgeschlossen;Telefon
